@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,4,597,597,597,597,0.38742199999999993,1e-05,0.06859600000000032,0.17259199999999986,0.1461969999999999,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,0.704574,1e-05,0.06774400000000025,0.31703299999999945,0.3195540000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.009856,1e-05,0.06784699999999955,0.31692300000000007,0.31956000000000007,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,0.98848,1e-05,0.30750800000000034,0.3634499999999994,0.3134320000000006,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,0.9892140000000005,1e-05,0.3633880000000005,0.31589499999999937,0.30968900000000055,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.2998760000000003,1e-05,0.36355300000000046,0.31572199999999917,0.3096930000000011,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,54,54,54,2.9990859999999993,1e-05,0.6835180000000003,0.10840099999999975,1.9676079999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,0.8567260000000001,1e-05,0.3128799999999998,0.34341199999999894,0.19596700000000133,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,34.540448,1e-05,0.0697650000000003,0.19571100000000108,34.274764,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,34.906551,1e-05,0.0696829999999995,0.19578500000000076,34.274744,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54,54,54,54,35.000811,1e-05,0.5713629999999998,34.270407000000006,0.1553869999999975,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,34.618088,1e-05,34.308437,0.15538399999999797,0.117837999999999,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,1111,597,597,0.6589080000000038,1e-05,0.0009790000000009513,0.21604100000000415,0.4417019999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.0331109999999981,1e-05,0.000816000000000372,0.21615899999999755,0.44160600000000017,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,0.9197240000000022,1e-05,0.4334869999999995,0.3845620000000025,0.10164299999999571,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54,54,54,54,1.0026010000000056,1e-05,0.0648740000000032,0.8551409999999962,0.06454700000000457,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,0.9532059999999944,1e-05,0.04660299999999751,0.4834630000000004,0.4229780000000005,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.3203579999999988,1e-05,0.04659299999999433,0.4835650000000058,0.4229689999999948,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,1.2779510000000016,1e-05,0.4829130000000035,0.42313499999999493,0.3688100000000034,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,1.2619529999999983,1e-05,0.43494799999999856,0.42813300000000254,0.39880099999999885,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.4582049999999995,1e-05,0.4350769999999997,0.42813300000000254,0.3985839999999996,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,1.158229999999996,1e-05,0.42826300000000117,0.3985589999999988,0.32693599999999634,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,165,597,597,597,0.5771259999999998,1e-05,0.13293600000000083,0.06588700000000358,0.3780220000000014,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.9242619999999988,1e-05,0.1328940000000003,0.06589400000000012,0.37814699999999846,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,0.7994279999999989,1e-05,0.377088999999998,0.3500719999999973,0.07077699999999965,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,597,0.6277660000000012,1e-05,0.06785700000000361,0.00037499999999823785,0.5593059999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,1.0061189999999982,1e-05,0.06780700000000195,0.0002879999999976235,0.5594159999999988,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,597,1.154283999999997,1e-05,0.37128399999999573,0.38058300000000145,0.4007660000000044,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,54,54,1514,2.8000760000000042,1e-05,1.223505000000003,0.3314669999999964,1.244607000000002,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,597,597,165,0.8595070000000007,1e-05,0.3970020000000005,0.46011899999999883,0.002078000000004465,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.8610059999999962,1e-05,0.3971080000000029,0.46041699999999963,0.0018339999999952283,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.003251000000005888,1e-05,0.0002550000000027808,0.0019509999999982597,0.0008529999999993265,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0035499999999970555,1e-05,0.00037299999999618194,0.001939000000000135,0.0006340000000051305,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,247,679,165,1193,0.003593999999999653,1e-05,0.001961999999998909,0.0005780000000044083,0.0009389999999953602,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0020640000000042846,1e-05,0.00041900000000083537,0.0006259999999969068,0.0006900000000058526,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0025639999999995666,1e-05,0.0010109999999983188,0.0007660000000058176,0.000588000000000477,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1111,165,165,679,0.002212999999997578,1e-05,0.0007140000000021018,0.0006160000000008381,0.0006599999999963302,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.002103000000005295,1e-05,0.0006360000000000809,0.0006030000000052382,0.0004879999999971574,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0018320000000002779,1e-05,0.0005769999999998277,0.0005640000000042278,0.0005969999999990705,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,679,165,165,165,0.0017129999999951906,1e-05,0.0006050000000001887,0.0005289999999931183,0.0005310000000022796,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0012329999999991514,1e-05,8.900000000267028e-05,0.0009850000000000136,7.899999999949614e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.005743000000002496,1e-05,0.004558000000002949,0.0005699999999961847,0.0005000000000023874,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0004330000000010159,1e-05,7.199999999585316e-05,0.00021000000000270802,7.300000000043383e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,1235,0.0011660000000048854,1e-05,0.0005039999999993938,0.0003240000000062082,0.0002819999999985612,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0016820000000024038,1e-05,0.00028300000000314185,9.099999999762076e-05,0.0013030000000000541,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.00043999999999755346,1e-05,7.300000000043383e-05,0.00021499999999718966,8.000000000407681e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,243,1075,1235,1235,0.0019540000000048963,1e-05,0.0013030000000000541,0.00028700000000014825,0.0003100000000060277,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.000489000000001738,1e-05,9.899999999873899e-05,0.00020100000000411455,0.00011699999999592592,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0009469999999964784,1e-05,0.00028100000000108594,0.00030999999999892225,0.00031800000000004047,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.00046299999999632746,1e-05,7.199999999585316e-05,0.0002210000000033574,8.899999999556485e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,403,915,1235,0.0016919999999984725,1e-05,9.099999999762076e-05,0.0012210000000010268,0.00031800000000004047,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0019550000000023715,1e-05,0.0012220000000056075,0.000324999999996578,0.0003150000000005093,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0004729999999995016,1e-05,8.19999999990273e-05,0.0002309999999994261,8.100000000155205e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,563,755,0.0017160000000018272,1e-05,0.00031200000000097816,0.0001200000000025625,0.0012270000000000891,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0004989999999978068,1e-05,7.099999999837792e-05,0.00021600000000177033,7.399999999790907e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.001806999999999448,1e-05,0.00014000000000180535,0.0012040000000013151,0.00034799999999535203,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0006240000000019563,1e-05,9.599999999920783e-05,0.00032099999999957163,0.00011800000000050659,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,723,0.0010449999999977422,1e-05,0.0003600000000005821,0.0004369999999980223,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.20754699999999815,1e-05,0.00041300000000177306,0.00017899999999571037,0.0033719999999988204,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,539,1514,0.20611600000000152,1e-05,7.80000000020209e-05,0.2056520000000006,0.00034600000000040154,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0003719999999987067,1e-05,0.00012500000000414957,0.00011800000000050659,5.199999999661031e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1029,1514,1514,1514,0.000506999999998925,1e-05,0.00015899999999646752,9.500000000173259e-05,0.00020399999999654028,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.00043799999999549755,1e-05,0.0002420000000000755,0.00010400000000032605,5.099999999913507e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0010499999999993292,1e-05,0.0005820000000014147,0.00027799999999444935,0.00017499999999870397,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,3.900000000101045e-05,1e-05,1.9000000001767603e-05,1.0000000003174137e-05,4.999999994481641e-06,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0011390000000019995,1e-05,0.0002250000000003638,0.0006379999999950314,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.001107000000004632,1e-05,5.000000001587068e-06,0.00037100000000123146,0.0006690000000020291,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,570,1075,0.0015429999999980737,1e-05,0.00014999999999787406,0.00043600000000054706,0.0008420000000057826,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0010630000000020345,1e-05,0.00015499999999946112,0.0005790000000018836,0.00016099999999852344,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0014260000000021478,1e-05,0.0005500000000040473,0.0002829999999960364,0.0005100000000055616,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,403,0.0017509999999987258,1e-05,0.0007149999999995771,0.0006720000000015602,0.00023999999999801958,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.001345999999998071,1e-05,0.00046999999999997044,0.00022799999999989495,0.00021699999999924557,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0014600000000015712,1e-05,0.00017100000000169757,0.0009949999999960824,0.0001560000000040418,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0008940000000023929,1e-05,0.00013599999999769352,0.000491000000003794,0.00013599999999769352,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,915,1235,1235,1235,0.0020219999999966376,1e-05,0.0006319999999959691,0.0006280000000060681,0.0006459999999961497,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.002200000000001978,1e-05,0.0006290000000035434,0.0006479999999982056,0.0006399999999970873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.001396999999997206,1e-05,0.00013599999999769352,0.0009480000000010591,0.00016099999999852344,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0010229999999964434,1e-05,0.0001739999999941233,0.0005730000000028213,0.00015700000000151704,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0021759999999986235,1e-05,0.0007409999999978822,0.0007160000000041578,0.0005719999999982406,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,563,755,1235,1235,0.0024289999999993483,1e-05,0.0007319999999992888,0.0007360000000034006,0.0008379999999945653,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0013930000000001996,1e-05,0.00015799999999899228,0.0008229999999969095,0.00023900000000054433,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0018200000000021532,1e-05,0.0007159999999970523,0.00023700000000559385,0.0008529999999993265,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,723,595,1235,0.002032999999997287,1e-05,0.00023399999999895726,0.0008490000000023201,0.0008610000000004447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0007650000000012369,1e-05,0.00013899999999722468,0.0005170000000020991,5.5000000003246896e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0013289999999983593,1e-05,0.000808999999996729,0.00026000000000436785,0.00022399999999578313,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.000423999999995317,1e-05,5.499999999614147e-05,0.00025300000000072487,5.699999999819738e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,883,435,0.0005820000000014147,1e-05,0.00022299999999830789,8.400000000108321e-05,0.00023199999999690135,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0003659999999996444,1e-05,5.600000000072214e-05,0.00019999999999953388,5.600000000072214e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.000851000000004376,1e-05,0.00022600000000494447,0.000256000000000256,0.00026199999999931833,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,1514,0.1298749999999984,1e-05,0.00025699999999773127,0.00026199999999931833,0.12930100000000522,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.12960499999999797,1e-05,5.600000000072214e-05,0.12940899999999544,8.499999999855845e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.00027999999999650527,1e-05,7.999999999697138e-05,3.600000000147929e-05,0.00011400000000350019,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0004920000000012692,1e-05,0.00013999999999469992,0.0001160000000055561,0.000167999999995061,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.13023600000000357,1e-05,0.13014500000000595,6.299999999725969e-05,1.6000000002236447e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,2.099999999671809e-05,1e-05,5.999999999062311e-06,5.999999999062311e-06,5.000000001587068e-06,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.00087400000000315,1e-05,0.0001600000000010482,0.0002750000000020236,0.00034000000000133923,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0011149999999986449,1e-05,9.299999999967667e-05,0.0004500000000007276,0.0004729999999995016,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.003213000000002353,1e-05,0.0003450000000029263,0.0003510000000019886,0.0025039999999947327,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.003334999999999866,1e-05,0.0023610000000005016,0.000641000000001668,0.00015499999999946112,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1415,1235,1235,1297,0.0019430000000042469,1e-05,0.0007209999999986394,0.0006430000000037239,0.000476999999996508,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0021729999999990923,1e-05,0.0007880000000000109,0.0005570000000005848,0.0004770000000036134,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0013930000000001996,1e-05,0.00013799999999974943,0.0004500000000007276,0.000610999999999251,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.001454999999999984,1e-05,0.0005510000000015225,0.00015499999999946112,0.0005400000000008731,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0017969999999962738,1e-05,0.0007069999999984589,0.0005840000000034706,0.0002689999999958559,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,1313,0.0021689999999949805,1e-05,0.000702999999994347,0.0008520000000018513,0.000506999999998925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.002780999999998812,1e-05,0.0006139999999987822,0.0018910000000005311,0.0001409999999992806,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0032229999999984216,1e-05,0.0020090000000010377,0.0007110000000025707,0.0004909999999966885,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,54,0.19045099999999593,1e-05,0.00013799999999974943,0.0004409999999950287,0.16159700000000043,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,597,597,1111,0.5979110000000034,1e-05,0.3952770000000001,0.13240900000000266,0.06927699999999959,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1273,1235,0.19246000000000407,1e-05,0.0006400000000041928,0.0005499999999969418,0.19107699999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.19357800000000225,1e-05,0.1908640000000048,0.0002729999999999677,0.0006659999999953925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.003213999999999828,1e-05,0.00018399999999729744,0.0006470000000007303,0.002299000000000717,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0006160000000008381,1e-05,6.0000000004833964e-05,0.00030999999999892225,0.00015199999999992997,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0008509999999972706,1e-05,0.00031700000000256523,8.19999999990273e-05,0.0003639999999975885,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,719,1235,1235,1235,0.0031749999999988177,1e-05,0.002207999999995991,0.00046999999999997044,0.00044199999999960937,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0006899999999987472,1e-05,0.0001469999999983429,0.00029699999999621696,0.00014700000000544833,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0015730000000004907,1e-05,0.00035000000000451337,9.399999999715192e-05,0.001024000000001024,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,54,54,1514,0.30271300000000423,1e-05,0.0957390000000018,0.14400799999999947,0.0628019999999978,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.30375499999999533,1e-05,0.0008279999999984966,0.00013899999999722468,0.30272599999999983,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,243,247,1235,0.3040939999999992,1e-05,0.0001560000000040418,0.0009699999999952524,0.30284400000000034,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0017129999999951906,1e-05,0.0006939999999957536,0.00015499999999946112,0.0007090000000005148,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0016630000000006362,1e-05,0.0006079999999997199,0.0002650000000059549,0.0005709999999936599,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.002980000000000871,1e-05,0.0007149999999995771,0.001961000000001434,0.0001850000000018781,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
