@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,6,54,54,54,54,54,54,35.217831000000004,1e-05,0.5713629999999998,34.270407000000006,0.1553869999999975,0.15420499999999748,0.0648740000000032,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,597,597,597,597,597,1.1388290000000012,1e-05,0.117837999999999,0.101267,0.4334869999999995,0.3845620000000025,0.10164299999999571,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,597,597,597,597,597,597,1.889337999999995,1e-05,0.4417019999999994,0.49443000000000126,0.04660299999999751,0.4834630000000004,0.4229780000000005,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,2.2562870000000004,1e-05,0.44160600000000017,0.4943230000000014,0.04659299999999433,0.4835650000000058,0.4229689999999948,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,597,597,597,597,597,2.1410320000000027,1e-05,0.4829130000000035,0.42313499999999493,0.3688100000000034,0.4363880000000009,0.42826300000000117,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,597,597,597,597,165,597,1.5916739999999976,1e-05,0.43494799999999856,0.42813300000000254,0.39880099999999885,0.1967069999999964,0.13293600000000083,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,1.6557220000000044,1e-05,0.4350769999999997,0.42813300000000254,0.3985839999999996,0.19682699999999897,0.1328940000000003,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,597,597,597,597,597,1.1951919999999987,1e-05,0.32693599999999634,0.06882800000000344,0.377088999999998,0.3500719999999973,0.07077699999999965,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,597,597,597,597,597,597,1.3578059999999965,1e-05,0.3780220000000014,0.35201799999999395,0.06785700000000361,0.00037499999999823785,0.5593059999999994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,1.7362579999999994,1e-05,0.37814699999999846,0.35199200000000275,0.06780700000000195,0.0002879999999976235,0.5594159999999988,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,54,54,1514,54,54,1514,5.664556000000005,1e-05,0.06454700000000457,2.799932999999996,1.223505000000003,0.3314669999999964,1.244607000000002,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.8632119999999972,1e-05,0.3971080000000029,0.46041699999999963,0.0018339999999952283,0.002101000000003239,0.00037299999999618194,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,597,597,597,165,247,679,0.8639200000000002,1e-05,0.3970020000000005,0.46011899999999883,0.002078000000004465,0.0026659999999978368,0.001961999999998909,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.005292000000004293,1e-05,0.0002550000000027808,0.0019509999999982597,0.0008529999999993265,0.000945000000001528,0.0010109999999983188,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.003603000000005352,1e-05,0.0006340000000051305,0.0009049999999959368,0.00041900000000083537,0.0006259999999969068,0.0006900000000058526,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,165,1193,1111,165,165,679,0.0035399999999938814,1e-05,0.0009389999999953602,0.00038800000000094315,0.0007140000000021018,0.0006160000000008381,0.0006599999999963302,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.003206999999996185,1e-05,0.000588000000000477,0.0007869999999954302,0.0005769999999998277,0.0005640000000042278,0.0005969999999990705,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0073110000000014,1e-05,0.0006360000000000809,0.0006030000000052382,0.0004879999999971574,0.0005179999999995744,0.004558000000002949,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,679,165,165,165,1235,1235,0.007340999999996711,1e-05,0.0006050000000001887,0.0005289999999931183,0.0005310000000022796,0.005113999999998953,0.0005039999999993938,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0015570000000053597,1e-05,8.900000000267028e-05,0.0009850000000000136,7.899999999949614e-05,0.00025300000000072487,7.199999999585316e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.002503000000004363,1e-05,0.0005000000000023874,0.00032099999999957163,0.00028300000000314185,9.099999999762076e-05,0.0013030000000000541,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.001832999999997753,1e-05,7.300000000043383e-05,0.0013199999999997658,7.300000000043383e-05,0.00021499999999718966,8.000000000407681e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,243,1075,1235,1235,0.0023279999999985534,1e-05,0.0002819999999985612,9.1999999995096e-05,0.0013030000000000541,0.00028700000000014825,0.0003100000000060277,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0018010000000003856,1e-05,9.899999999873899e-05,0.00020100000000411455,0.00011699999999592592,0.0012390000000053192,7.199999999585316e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.002316000000000429,1e-05,0.00028100000000108594,0.00030999999999892225,0.00031800000000004047,9.1999999995096e-05,0.0012220000000056075,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0007999999999981355,1e-05,8.899999999556485e-05,0.0002380000000030691,8.19999999990273e-05,0.0002309999999994261,8.100000000155205e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,403,915,1235,1235,1235,0.0023199999999974352,1e-05,9.099999999762076e-05,0.0012210000000010268,0.00031800000000004047,0.00031800000000004047,0.00031200000000097816,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0024349999999984107,1e-05,0.0003150000000005093,0.0003129999999984534,0.00014000000000180535,0.0012040000000013151,0.00034799999999535203,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0008589999999983888,1e-05,7.099999999837792e-05,0.00021600000000177033,7.399999999790907e-05,0.0003109999999963975,9.599999999920783e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,563,755,1235,1235,1235,723,0.002618999999995708,1e-05,0.0012270000000000891,0.0003469999999978768,0.0003600000000005821,0.0004369999999980223,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,539,1514,0.20779600000000187,1e-05,0.00011800000000050659,0.0015619999999998413,7.80000000020209e-05,0.2056520000000006,0.00034600000000040154,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.208596,1e-05,0.00041300000000177306,0.00017899999999571037,0.0033719999999988204,0.20385500000000434,0.0005820000000014147,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0007090000000005148,1e-05,0.00012500000000414957,0.00011800000000050659,5.199999999661031e-05,0.0001260000000016248,0.0002420000000000755,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1029,1514,1514,1514,1514,1514,0.001006999999994207,1e-05,0.00015899999999646752,9.500000000173259e-05,0.00020399999999654028,0.0003370000000018081,0.00014999999999787406,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0002840000000006171,1e-05,0.00017499999999870397,7.000000000090267e-05,1.9000000001767603e-05,1.0000000003174137e-05,4.999999994481641e-06,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0013080000000016412,1e-05,5.099999999913507e-05,0.00011800000000050659,0.0002250000000003638,0.0006379999999950314,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0019330000000010727,1e-05,5.000000001587068e-06,0.00037100000000123146,0.0006690000000020291,0.00017699999999365446,0.0005500000000040473,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0017369999999985453,1e-05,0.00015499999999946112,0.0005790000000018836,0.00016099999999852344,0.0005519999999989977,0.00017100000000169757,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,570,1075,1235,1235,1235,403,0.003419000000000949,1e-05,0.0008420000000057826,0.0008259999999964407,0.0007149999999995771,0.0006720000000015602,0.00023999999999801958,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.002060000000000173,1e-05,0.0005100000000055616,0.00020399999999654028,0.00046999999999997044,0.00022799999999989495,0.00021699999999924557,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0015540000000058285,1e-05,0.0001560000000040418,0.0005039999999993938,0.00013599999999769352,0.000491000000003794,0.00013599999999769352,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,915,1235,1235,1235,563,755,0.003175999999996293,1e-05,0.0006319999999959691,0.0006280000000060681,0.0006459999999961497,0.0003990000000015925,0.0007319999999992888,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0033360000000044465,1e-05,0.0006290000000035434,0.0006479999999982056,0.0006399999999970873,0.00041300000000177306,0.0007409999999978822,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0021330000000006066,1e-05,0.00013599999999769352,0.0009480000000010591,0.00016099999999852344,0.0005560000000031096,0.0001739999999941233,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.002225000000002808,1e-05,0.00015700000000151704,0.0006750000000010914,0.00015799999999899228,0.0008229999999969095,0.00023900000000054433,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0026620000000008304,1e-05,0.0005719999999982406,0.00027000000000043656,0.0007159999999970523,0.00023700000000559385,0.0008529999999993265,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,1235,723,595,1235,0.003589999999995541,1e-05,0.0008379999999945653,0.0007190000000036889,0.00023399999999895726,0.0008490000000023201,0.0008610000000004447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0009879999999995448,1e-05,0.00013899999999722468,0.0005170000000020991,5.5000000003246896e-05,0.00016899999999964166,5.499999999614147e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0017099999999956594,1e-05,0.000808999999996729,0.00026000000000436785,0.00022399999999578313,8.499999999855845e-05,0.00022600000000494447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0006309999999984939,1e-05,5.699999999819738e-05,0.0002080000000006521,5.600000000072214e-05,0.00019999999999953388,5.600000000072214e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,883,435,1235,1235,0.001100000000000989,1e-05,0.00022299999999830789,8.400000000108321e-05,0.00023199999999690135,0.00025800000000231194,0.00025699999999773127,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,597,597,597,597,597,1.991931000000001,1e-05,0.37128399999999573,0.38058300000000145,0.4007660000000044,0.4439779999999942,0.3952770000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.12972099999999642,1e-05,5.600000000072214e-05,0.12940899999999544,8.499999999855845e-05,5.5000000003246896e-05,7.999999999697138e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1514,1514,1514,1514,1514,0.12988600000000616,1e-05,0.12930100000000522,9.299999999967667e-05,0.00013999999999469992,0.0001160000000055561,0.000167999999995061,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.13076199999999716,1e-05,0.00026199999999931833,0.0002639999999942688,0.13014500000000595,6.299999999725969e-05,1.6000000002236447e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0010380000000012046,1e-05,0.00011400000000350019,4.99999999945544e-05,0.0001600000000010482,0.0002750000000020236,0.00034000000000133923,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0004989999999978068,1e-05,5.999999999062311e-06,5.999999999062311e-06,5.000000001587068e-06,3.999999997006398e-06,0.0003450000000029263,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1415,1235,0.004419999999996094,1e-05,9.299999999967667e-05,0.0004500000000007276,0.0004729999999995016,0.002494999999996139,0.0007209999999986394,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.00397800000000359,1e-05,0.0023610000000005016,0.000641000000001668,0.00015499999999946112,0.0005519999999989977,0.00013799999999974943,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.00468999999999653,1e-05,0.0025039999999947327,1.3000000002705292e-05,0.0007880000000000109,0.0005570000000005848,0.0004770000000036134,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0022599999999997067,1e-05,0.000610999999999251,0.00019400000000047157,0.0005510000000015225,0.00015499999999946112,0.0005400000000008731,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1297,1235,1235,1235,1313,0.00345999999999691,1e-05,0.000476999999996508,0.0008140000000054215,0.000702999999994347,0.0008520000000018513,0.000506999999998925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.004336000000002116,1e-05,0.0007069999999984589,0.0005840000000034706,0.0002689999999958559,0.0005039999999993938,0.0020090000000010377,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.003421000000003005,1e-05,0.0006139999999987822,0.0018910000000005311,0.0001409999999992806,0.0005070000000060304,0.00013799999999974943,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.19408099999999706,1e-05,0.0004909999999966885,1.1999999998124622e-05,0.1908640000000048,0.0002729999999999677,0.0006659999999953925,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,54,1514,1514,1514,1514,0.19403400000000204,1e-05,0.16159700000000043,0.029223000000001775,0.00018399999999729744,0.0006470000000007303,0.002299000000000717,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,1273,1235,719,1235,0.19513200000000097,1e-05,0.0006400000000041928,0.0005499999999969418,0.19107699999999994,0.00059500000000412,0.002207999999995991,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.001054000000003441,1e-05,6.0000000004833964e-05,0.00030999999999892225,0.00015199999999992997,0.00023600000000101318,0.0001469999999983429,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0012949999999989359,1e-05,0.00031700000000256523,8.19999999990273e-05,0.0003639999999975885,8.79999999980896e-05,0.00035000000000451337,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,54,54,1514,0.30384200000000305,1e-05,0.001024000000001024,0.0001049999999978013,0.0957390000000018,0.14400799999999947,0.0628019999999978,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.3040599999999998,1e-05,0.00014700000000544833,0.00015799999999899228,0.0008279999999984966,0.00013899999999722468,0.30272599999999983,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,1235,243,247,1235,0.3049779999999984,1e-05,0.00044199999999960937,0.00044199999999960937,0.0001560000000040418,0.0009699999999952524,0.30284400000000034,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0025849999999962847,1e-05,0.0006939999999957536,0.00015499999999946112,0.0007090000000005148,0.00015499999999946112,0.0007149999999995771,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0039930000000012456,1e-05,0.0006079999999997199,0.0002650000000059549,0.0005709999999936599,0.00034600000000040154,0.0005300000000048044,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.001916000000001361,1e-05,0.0001850000000018781,0.0007269999999977017,0.00015900000000357295,0.0007179999999991082,7.399999999790907e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,799,1235,1235,327,0.005276000000002057,1e-05,0.0009090000000000487,0.0005260000000006926,0.0022610000000042874,0.0008969999999948186,0.0006240000000019563,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.05951000000000306,1e-05,0.0003050000000044406,0.0005849999999938404,0.00046400000000090813,0.00025800000000231194,0.00012100000000003774,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,1111,597,597,1140,597,0.47960700000000145,1e-05,0.06927699999999959,0.06564300000000145,0.14126100000000008,0.10068199999999905,0.06591600000000142,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,54,1514,1514,1514,1514,1514,0.03188600000000008,1e-05,0.028241999999998768,0.00019300000000299633,0.0007019999999968718,0.0024950000000032446,0.00014399999999881175,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0043020000000026926,1e-05,0.000332000000000221,0.0005060000000014497,0.0023839999999992756,0.00043099999999896,0.0005799999999993588,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.0020570000000006416,1e-05,0.00019499999999794682,0.0006650000000050227,0.0001699999999971169,0.000664000000000442,0.0001699999999971169,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,205,1235,1235,1235,1235,0.005940000000002499,1e-05,0.0005160000000046239,0.0027970000000010486,0.0008639999999999759,0.0008279999999984966,0.0008229999999969095,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0033100000000061414,1e-05,0.0004930000000058499,0.0002579999999952065,0.0006520000000023174,0.00016899999999964166,0.0003110000000035029,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,54,1514,1514,1514,0.12255700000000047,1e-05,0.0003569999999939455,0.09518100000000373,0.025967000000001406,0.0002159999999946649,0.0006529999999997926,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.122757,1e-05,0.00020300000000617047,0.1213160000000002,0.00014199999999675583,0.0007250000000027512,0.00018499999999477268,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,243,761,1235,1235,1235,285,0.12597600000000142,1e-05,0.0020919999999975403,0.12144500000000136,0.0007220000000032201,0.0009790000000009513,0.0005539999999939482,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,1514,1514,0.003945999999999117,1e-05,0.0006329999999934444,0.00018200000000234695,0.0006979999999998654,0.0020590000000026976,0.0001759999999961792,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.0038839999999993324,1e-05,0.00038200000000188084,0.0005150000000000432,0.002068000000001291,0.00019799999999747797,0.0006460000000032551,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1514,1514,1514,1514,54,1514,0.2059899999999999,1e-05,0.00016899999999964166,0.0005910000000000082,0.0001829999999998222,0.1435859999999991,0.061245000000006655,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,60,60,60,60,60,60,0.20798100000000375,1e-05,0.0004800000000031446,0.000354999999998995,0.2047189999999972,0.00030399999999985994,0.0004670000000004393,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,6,597,597,1140,597,1392,345,0.345011999999997,1e-05,0.06473199999999935,0.06407899999999955,0.11462999999999823,0.09733700000000312,0.0036660000000026116,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,6,1235,1235,841,1235,1151,1235,0.21027300000000082,1e-05,0.0008410000000012019,0.0007850000000004798,0.20508000000000237,0.0003740000000007626,0.0029879999999948836,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
