@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,14,54,54,54,54,54,54,1514,54,54,1514,1514,1514,1514,1514,6.899369,1e-05,0.1553869999999975,0.15420499999999748,0.0648740000000032,0.8551409999999962,0.06454700000000457,2.799932999999996,1.223505000000003,0.3314669999999964,1.244607000000002,0.0024519999999981223,0.0002550000000027808,0.0019509999999982597,0.0008529999999993265,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,2.6068309999999997,1e-05,0.37814699999999846,0.35199200000000275,0.06780700000000195,0.0002879999999976235,0.5594159999999988,0.38417100000000204,0.3971080000000029,0.46041699999999963,0.0018339999999952283,0.002101000000003239,0.00037299999999618194,0.001939000000000135,0.0006340000000051305,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,597,597,597,597,597,597,597,597,597,165,247,679,165,1193,2.607287999999997,1e-05,0.3780220000000014,0.35201799999999395,0.06785700000000361,0.00037499999999823785,0.5593059999999994,0.384250999999999,0.3970020000000005,0.46011899999999883,0.002078000000004465,0.0026659999999978368,0.001961999999998909,0.0005780000000044083,0.0009389999999953602,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.010926000000004876,1e-05,0.0010109999999983188,0.0007660000000058176,0.000588000000000477,0.0007869999999954302,0.0005769999999998277,0.0005640000000042278,0.0005969999999990705,0.004478999999996347,8.900000000267028e-05,0.0009850000000000136,7.899999999949614e-05,0.00025300000000072487,7.199999999585316e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.010998999999998205,1e-05,0.00041900000000083537,0.0006259999999969068,0.0006900000000058526,0.000750999999993951,0.0006360000000000809,0.0006030000000052382,0.0004879999999971574,0.0005179999999995744,0.004558000000002949,0.0005699999999961847,0.0005000000000023874,0.00032099999999957163,0.00028300000000314185,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1111,165,165,679,679,165,165,165,1235,1235,1235,1235,243,1075,0.012084000000001538,1e-05,0.0007140000000021018,0.0006160000000008381,0.0006599999999963302,0.0007550000000051682,0.0006050000000001887,0.0005289999999931183,0.0005310000000022796,0.005113999999998953,0.0005039999999993938,0.0003240000000062082,0.0002819999999985612,9.1999999995096e-05,0.0013030000000000541,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0040919999999999845,1e-05,7.300000000043383e-05,0.0013199999999997658,7.300000000043383e-05,0.00021499999999718966,8.000000000407681e-05,0.0002119999999976585,9.899999999873899e-05,0.00020100000000411455,0.00011699999999592592,0.0012390000000053192,7.199999999585316e-05,0.0002210000000033574,8.899999999556485e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.006290999999997382,1e-05,0.0013030000000000541,5.000000001587068e-06,0.00028100000000108594,0.00030999999999892225,0.00031800000000004047,9.1999999995096e-05,0.0012220000000056075,0.000324999999996578,0.0003150000000005093,0.0003129999999984534,0.00014000000000180535,0.0012040000000013151,0.00034799999999535203,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1235,1235,403,915,1235,1235,1235,563,755,1235,1235,1235,723,0.005628000000001521,1e-05,0.0003100000000060277,0.0003189999999975157,9.099999999762076e-05,0.0012210000000010268,0.00031800000000004047,0.00031800000000004047,0.00031200000000097816,0.0001200000000025625,0.0012270000000000891,0.0003469999999978768,0.0003600000000005821,0.0004369999999980223,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.006583999999996593,1e-05,8.19999999990273e-05,0.0002309999999994261,8.100000000155205e-05,0.0012740000000022178,7.099999999837792e-05,0.00021600000000177033,7.399999999790907e-05,0.0003109999999963975,9.599999999920783e-05,0.00032099999999957163,0.00011800000000050659,0.0015619999999998413,7.80000000020209e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.20909400000000034,1e-05,0.00041300000000177306,0.00017899999999571037,0.0033719999999988204,0.20385500000000434,0.0005820000000014147,0.00027799999999444935,0.00017499999999870397,7.000000000090267e-05,1.9000000001767603e-05,1.0000000003174137e-05,4.999999994481641e-06,5.000000001587068e-06,5.000000001587068e-06,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,539,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0024610000000038212,1e-05,0.00034600000000040154,3.999999999848569e-05,0.00012500000000414957,0.00011800000000050659,5.199999999661031e-05,0.0001260000000016248,0.0002420000000000755,0.00010400000000032605,5.099999999913507e-05,0.00011800000000050659,0.0002250000000003638,0.0006379999999950314,0.00015900000000357295,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1029,1514,1514,1514,1514,1514,570,1075,1235,1235,1235,403,915,1235,0.0062590000000000146,1e-05,0.00015899999999646752,9.500000000173259e-05,0.00020399999999654028,0.0003370000000018081,0.00014999999999787406,0.00043600000000054706,0.0008420000000057826,0.0008259999999964407,0.0007149999999995771,0.0006720000000015602,0.00023999999999801958,0.0008490000000023201,0.0006319999999959691,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004812999999998624,1e-05,0.00015499999999946112,0.0005790000000018836,0.00016099999999852344,0.0005519999999989977,0.00017100000000169757,0.0009949999999960824,0.0001560000000040418,0.0005039999999993938,0.00013599999999769352,0.000491000000003794,0.00013599999999769352,0.0005110000000030368,0.00013599999999769352,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.006337999999999511,1e-05,0.0006690000000020291,0.00017699999999365446,0.0005500000000040473,0.0002829999999960364,0.0005100000000055616,0.00020399999999654028,0.00046999999999997044,0.00022799999999989495,0.00021699999999924557,0.0008300000000005525,0.0006290000000035434,0.0006479999999982056,0.0006399999999970873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004851999999999634,1e-05,0.00016099999999852344,0.0005560000000031096,0.0001739999999941233,0.0005730000000028213,0.00015700000000151704,0.0006750000000010914,0.00015799999999899228,0.0008229999999969095,0.00023900000000054433,0.0005710000000007653,0.00013899999999722468,0.0005170000000020991,5.5000000003246896e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1235,563,755,1235,1235,1235,723,595,1235,1235,1235,883,435,0.006897999999999627,1e-05,0.0006459999999961497,0.0003990000000015925,0.0007319999999992888,0.0007360000000034006,0.0008379999999945653,0.0007190000000036889,0.00023399999999895726,0.0008490000000023201,0.0008610000000004447,0.000301999999997804,0.00022299999999830789,8.400000000108321e-05,0.00023199999999690135,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.00582899999999853,1e-05,0.0007409999999978822,0.0007160000000041578,0.0005719999999982406,0.00027000000000043656,0.0007159999999970523,0.00023700000000559385,0.0008529999999993265,1.4000000000180535e-05,0.000808999999996729,0.00026000000000436785,0.00022399999999578313,8.499999999855845e-05,0.00022600000000494447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.1308129999999963,1e-05,5.499999999614147e-05,0.00025300000000072487,5.699999999819738e-05,0.0002080000000006521,5.600000000072214e-05,0.00019999999999953388,5.600000000072214e-05,0.00020700000000317686,5.600000000072214e-05,0.12940899999999544,8.499999999855845e-05,5.5000000003246896e-05,7.999999999697138e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.13399599999999623,1e-05,0.00026199999999931833,0.0002639999999942688,0.13014500000000595,6.299999999725969e-05,1.6000000002236447e-05,1.1999999998124622e-05,5.999999999062311e-06,5.999999999062311e-06,5.000000001587068e-06,3.999999997006398e-06,0.0003450000000029263,0.0003510000000019886,0.0025039999999947327,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1235,1235,1514,1514,1514,1514,1514,1514,1514,1514,1514,1415,1235,0.1348249999999993,1e-05,0.00025699999999773127,0.00026199999999931833,0.12930100000000522,9.299999999967667e-05,0.00013999999999469992,0.0001160000000055561,0.000167999999995061,6.800000000595219e-05,9.299999999967667e-05,0.0004500000000007276,0.0004729999999995016,0.002494999999996139,0.0007209999999986394,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.006273000000000195,1e-05,0.00011400000000350019,4.99999999945544e-05,0.0001600000000010482,0.0002750000000020236,0.00034000000000133923,0.00023199999999690135,0.0023610000000005016,0.000641000000001668,0.00015499999999946112,0.0005519999999989977,0.00013799999999974943,0.0004500000000007276,0.000610999999999251,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,597,597,597,597,597,597,597,597,597,597,597,597,597,1111,3.576363999999998,1e-05,0.32693599999999634,0.06882800000000344,0.377088999999998,0.3500719999999973,0.07077699999999965,0.1881400000000042,0.37128399999999573,0.38058300000000145,0.4007660000000044,0.4439779999999942,0.3952770000000001,0.13240900000000266,0.06927699999999959,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,0.1964230000000029,1e-05,0.0005510000000015225,0.00015499999999946112,0.0005400000000008731,0.00020899999999812735,0.0006139999999987822,0.0018910000000005311,0.0001409999999992806,0.0005070000000060304,0.00013799999999974943,0.0004409999999950287,0.16159700000000043,0.029223000000001775,0.00018399999999729744,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.19886999999999944,1e-05,0.0007880000000000109,0.0005570000000005848,0.0004770000000036134,0.0008169999999978472,0.0007069999999984589,0.0005840000000034706,0.0002689999999958559,0.0005039999999993938,0.0020090000000010377,0.0007110000000025707,0.0004909999999966885,1.1999999998124622e-05,0.1908640000000048,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1297,1235,1235,1235,1313,1235,1235,1273,1235,719,1235,1235,1235,0.20139700000000005,1e-05,0.000476999999996508,0.0008140000000054215,0.000702999999994347,0.0008520000000018513,0.000506999999998925,0.002006999999998982,0.0006400000000041928,0.0005499999999969418,0.19107699999999994,0.00059500000000412,0.002207999999995991,0.00046999999999997044,0.00044199999999960937,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,0.3075200000000038,1e-05,0.002299000000000717,8.400000000108321e-05,0.00031700000000256523,8.19999999990273e-05,0.0003639999999975885,8.79999999980896e-05,0.00035000000000451337,9.399999999715192e-05,0.001024000000001024,0.0001049999999978013,0.0957390000000018,0.14400799999999947,0.0628019999999978,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.30793399999999593,1e-05,0.0006659999999953925,0.0020060000000015066,6.0000000004833964e-05,0.00030999999999892225,0.00015199999999992997,0.00023600000000101318,0.0001469999999983429,0.00029699999999621696,0.00014700000000544833,0.00015799999999899228,0.0008279999999984966,0.00013899999999722468,0.30272599999999983,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,0.12946600000000075,1e-05,0.0006939999999957536,0.00015499999999946112,0.0007090000000005148,0.00015499999999946112,0.0007149999999995771,0.001961000000001434,0.0001850000000018781,0.0007269999999977017,0.00015900000000357295,0.0007179999999991082,7.399999999790907e-05,0.09477900000000261,0.028241999999998768,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.12977200000000266,1e-05,0.0006079999999997199,0.0002650000000059549,0.0005709999999936599,0.00034600000000040154,0.0005300000000048044,0.001976999999996565,0.0003050000000044406,0.0005849999999938404,0.00046400000000090813,0.00025800000000231194,0.00012100000000003774,0.12326900000000052,0.000332000000000221,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,243,247,1235,1235,1235,799,1235,1235,327,1235,205,1235,1235,0.4378859999999989,1e-05,0.0001560000000040418,0.0009699999999952524,0.30284400000000034,0.0008780000000001564,0.0009090000000000487,0.0005260000000006926,0.0022610000000042874,0.0008969999999948186,0.0006240000000019563,0.12345299999999781,0.0005160000000046239,0.0027970000000010486,0.0008639999999999759,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,0.1297529999999938,1e-05,0.0007019999999968718,0.0024950000000032446,0.00014399999999881175,0.0007269999999977017,0.00019499999999794682,0.0006650000000050227,0.0001699999999971169,0.000664000000000442,0.0001699999999971169,0.002100000000005764,0.0003569999999939455,0.09518100000000373,0.025967000000001406,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.12933899999999454,1e-05,0.0023839999999992756,0.00043099999999896,0.0005799999999993588,0.0002599999999972624,0.0004930000000058499,0.0002579999999952065,0.0006520000000023174,0.00016899999999964166,0.0003110000000035029,0.0018599999999935335,0.00020300000000617047,0.1213160000000002,0.00014199999999675583,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,0.2112550000000013,1e-05,0.0006529999999997926,0.00018300000000692762,0.0006329999999934444,0.00018200000000234695,0.0006979999999998654,0.0020590000000026976,0.0001759999999961792,0.0006810000000001537,0.00016899999999964166,0.0005910000000000082,0.0001829999999998222,0.1435859999999991,0.061245000000006655,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.21273000000000053,1e-05,0.00018499999999477268,0.0005340000000018108,0.00038200000000188084,0.0005150000000000432,0.002068000000001291,0.00019799999999747797,0.0006460000000032551,0.00022099999999625197,0.0004800000000031446,0.000354999999998995,0.2047189999999972,0.00030399999999985994,0.0004670000000004393,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1235,243,761,1235,1235,1235,285,1235,1235,841,1235,1151,1235,0.3395269999999968,1e-05,0.0008229999999969095,0.000309000000001447,0.0020919999999975403,0.12144500000000136,0.0007220000000032201,0.0009790000000009513,0.0005539999999939482,0.0023300000000006094,0.0008410000000012019,0.0007850000000004798,0.20508000000000237,0.0003740000000007626,0.0029879999999948836,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.011538999999999078,1e-05,0.0031409999999993943,0.00021800000000382624,0.0007949999999965485,0.00019700000000000273,0.0007540000000005875,0.00019700000000000273,0.0007039999999989277,0.00019100000000094042,0.003132999999998276,0.0003260000000011587,0.0006559999999993238,0.00029600000000584714,0.0007299999999972329,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.008349000000002604,1e-05,0.00037700000000029377,0.0006729999999990355,0.00028300000000314185,0.000605999999997664,0.0002970000000033224,0.0006249999999994316,0.0003799999999998249,0.0003030000000023847,0.002744999999997333,0.0002670000000009054,0.0006929999999982783,0.000301999999997804,0.0006470000000007303,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,54,1514,0.16900000000000404,1e-05,0.000740000000000407,0.00018200000000234695,0.0033540000000016335,7.999999999697138e-05,0.00032300000000162754,7.999999999697138e-05,0.0003930000000025302,6.900000000342743e-05,0.00023999999999801958,0.10157399999999939,0.04798199999999753,0.012984000000002993,0.000785999999997955,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1235,1235,1235,243,1075,1235,1235,1235,403,915,1235,1235,91,1235,0.17629600000000067,1e-05,0.0008979999999993993,0.0009519999999980655,0.0003600000000005821,0.0030040000000042255,0.0009899999999944953,0.0009360000000029345,0.000914999999999111,0.0003140000000030341,0.0029629999999940537,0.00041900000000083537,0.0003760000000028185,0.00023900000000054433,0.1637360000000001,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.17119100000000032,1e-05,0.0006099999999946704,0.0003069999999993911,0.00030800000000397176,0.0027430000000023824,0.00014599999999376223,0.00026000000000436785,0.0002459999999970819,0.0002980000000007976,4.5999999997548e-05,0.00017600000000328464,0.1636439999999979,0.00023500000000353793,0.00030999999999892225,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,597,597,1140,597,597,597,1140,597,1392,345,597,1392,345,597,0.9614679999999964,1e-05,0.14126100000000008,0.10068199999999905,0.06591600000000142,0.06439999999999912,0.06473199999999935,0.06407899999999955,0.11462999999999823,0.09733700000000312,0.0036660000000026116,0.07646699999999385,0.048140000000003624,0.05216300000000018,0.06697199999999981,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.06455599999999606,1e-05,0.00010799999999733245,0.000658999999998855,0.0002539999999982001,0.0005560000000031096,0.0002550000000027808,0.0005639999999971224,0.0002380000000030691,0.00035399999999441434,0.0014460000000013906,0.00024100000000260025,0.00029699999999621696,0.05898499999999984,0.0003069999999993911,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.06801300000000055,1e-05,0.0026390000000020564,0.00034299999999376496,0.0006560000000064292,0.00016699999999758575,0.0006599999999963302,0.00016500000000263526,0.0006449999999986744,0.00017300000000375348,0.0019220000000004234,0.0001509999999953493,0.059277999999999054,0.0002570000000048367,0.0007469999999969446,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,637,1235,1235,1235,1235,243,1075,797,1235,1235,1235,717,1235,1235,0.07330400000000026,1e-05,0.002577999999999747,0.0009329999999962979,0.0008100000000013097,0.0008369999999970901,0.0004020000000011237,0.0016889999999989413,0.00029400000000379123,0.05926199999999682,0.0009459999999990032,0.000980000000005532,0.00036899999999917554,0.003160000000001162,0.0009069999999979927,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.129131000000001,1e-05,0.0003069999999993911,0.0006699999999995043,0.00031800000000004047,0.0011440000000035866,0.0020510000000015793,0.00031999999999499096,0.0005920000000045889,0.00031200000000097816,0.000610999999999251,0.0002649999999988495,0.00045899999999932106,0.12158000000000158,0.0003260000000011587,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,14,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,0.13183000000000078,1e-05,0.0007609999999971251,0.00019999999999953388,0.0033370000000019218,0.00019600000000252749,0.000732999999996764,0.00018399999999729744,0.0007550000000051682,0.0001639999999980546,0.09569199999999967,0.02639599999999831,0.0002080000000006521,0.002803000000000111,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.12946199999999664,1e-05,0.002321999999999491,0.0003169999999954598,0.0006170000000054188,0.0003109999999963975,0.0005990000000011264,0.0003589999999960014,0.0006490000000027862,0.0002709999999979118,0.0002910000000042601,0.001594999999994684,0.0002990000000053783,0.0004579999999947404,0.12130700000000161,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
