3325347879,167772687,443,59960,7,60,60,60,60,60,60,60,1.0792790000000005,1e-05,0.0009709999999998331,0.11277399999999993,0.3878180000000002,0.061830000000000496,0.0002740000000001075,0.4055149999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,597,597,597,597,597,597,1111,0.7433050000000003,1e-05,0.15618399999999966,0.06480500000000067,0.1028399999999996,0.23787499999999984,0.06493000000000038,0.11275100000000027,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,1.3772970000000004,1e-05,0.2036390000000008,0.20188999999999968,0.06492300000000029,0.6531919999999998,0.25109599999999954,0.00010700000000074539,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,597,1111,597,597,1111,597,2.050567,1e-05,0.40535999999999994,0.11429400000000012,0.2958259999999999,0.4944069999999998,0.007613000000000092,0.7327969999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,60,1474,60,60,60,60,2.110035999999999,1e-05,0.29581999999999997,0.4915199999999995,0.0028500000000004633,0.007651999999999326,0.7328100000000006,0.3512699999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,597,597,205,597,597,597,597,1.8284019999999996,1e-05,0.20476500000000009,0.29039699999999957,0.114147,0.6152640000000007,0.36316599999999966,0.2299679999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,1514,1514,54,2.6080640000000006,1e-05,0.5766450000000001,1.0713219999999994,0.2989460000000008,0.01192200000000021,9.699999999845943e-05,0.6490760000000009,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,60,60,60,60,1474,1310,1.4317450000000012,1e-05,0.0741840000000007,0.42011299999999885,0.2841390000000015,0.00014799999999937086,0.6487619999999996,9.100000000117348e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,597,597,597,597,1474,1474,838,1.4279070000000011,1e-05,0.3631410000000006,0.33812400000000054,0.6553589999999989,0.010181000000001106,0.060862999999999445,0.0002250000000003638,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.10736999999999952,1e-05,0.03958299999999859,0.021303000000001404,7.100000000015427e-05,5.799999999922534e-05,4.900000000063187e-05,0.04624699999999926,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1474,1474,1474,1474,60,1392,0.11531300000000044,1e-05,0.060871999999999815,6.199999999978445e-05,0.04625399999999935,0.00011500000000097543,0.0010999999999992127,0.006888000000000005,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.06530000000000058,1e-05,5.400000000044258e-05,0.007939000000000362,0.010862999999998735,0.00011700000000125499,0.03723099999999846,0.009035000000000792,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1228,1392,1474,1474,1474,1474,1146,0.06708399999999948,1e-05,0.007754000000000261,0.011008999999999602,0.00015600000000048908,0.04622700000000002,0.00011399999999994748,7.899999999949614e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,597,597,597,247,597,597,1.8640369999999997,1e-05,0.23894699999999958,0.07399400000000078,0.42037499999999994,0.28432999999999886,0.7615630000000007,0.08465100000000092,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1228,1310,1474,1474,60,1474,0.09641799999999989,1e-05,6.49999999993156e-05,0.00010900000000013677,0.04630299999999998,0.018926999999999694,0.0014599999999997948,0.029516000000000986,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.07890400000000142,1e-05,0.001796000000000575,0.017133000000001175,6.899999999987472e-05,0.030944999999999112,0.00837500000000091,0.020526999999999518,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,662,1474,1474,1146,0.0610729999999986,1e-05,8.799999999986596e-05,1.2999999999152578e-05,4.900000000063187e-05,0.03923299999999941,0.020523000000000735,0.00019599999999897477,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1474,1228,1474,1474,60,1474,0.03368299999999991,1e-05,0.008372999999998854,6.4000000000064e-05,0.020537000000000916,2.6999999999333113e-05,0.0011519999999993757,0.0035050000000005355,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.09403599999999912,1e-05,0.004683999999999244,7.700000000099294e-05,7.599999999996498e-05,0.014644999999999797,0.024437000000000708,0.04002199999999867,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1228,1392,1474,1392,1392,569,1474,0.08952500000000008,1e-05,1.4999999999432134e-05,6.000000000128125e-05,0.014348000000000027,0.0003019999999995804,0.024494999999999933,0.05008299999999899,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1310,1392,1474,1474,1474,1310,0.08974299999999857,1e-05,0.00015400000000020952,0.03891599999999862,0.00016300000000057935,0.050356999999999985,0.00013099999999965917,1.1999999999900979e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.01839700000000022,1e-05,7.400000000146179e-05,5.899999999847694e-05,5.500000000147054e-05,5.3999999998666226e-05,0.01808600000000027,4.7000000000352316e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1146,60,60,1474,1474,1474,0.018182999999998728,1e-05,1.1999999999900979e-05,0.0027569999999990102,0.0017040000000001498,0.01361200000000018,5.499999999969418e-05,3.5999999999702936e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1146,1474,1474,241,1474,1474,0.05331700000000161,1e-05,1.3000000000928935e-05,0.00010400000000032605,1.0999999998873022e-05,0.01442300000000074,0.0037680000000008818,0.03494499999999867,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1064,1310,1474,1392,60,1474,1474,0.1129080000000009,1e-05,0.03496300000000119,9.000000000014552e-05,7.099999999837792e-05,0.0017250000000004206,0.07597699999999996,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.2416090000000004,1e-05,0.03497400000000006,9.399999999892827e-05,0.07777100000000026,7.300000000043383e-05,0.050340999999999525,0.07833000000000112,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1474,1474,1290,841,1474,1474,0.2097629999999988,1e-05,0.07770799999999944,0.00013500000000021828,0.013111000000000317,0.11559600000000003,0.003102999999999412,9.900000000051534e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1064,60,1474,1474,1474,1228,1474,0.13191999999999915,1e-05,0.0016719999999992297,0.1269120000000008,3.799999999998249e-05,0.003166000000000224,6.100000000053285e-05,5.9999999999504894e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.003879000000001298,1e-05,0.0029599999999998516,7.100000000015427e-05,6.800000000062312e-05,0.0004249999999998977,0.0002589999999997872,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1310,1474,1228,1474,0.027936999999999657,1e-05,0.0002200000000005531,8.899999999911756e-05,1.1999999999900979e-05,5.9000000000253294e-05,4.400000000082116e-05,0.02750399999999864,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1228,1474,1146,1474,1474,1146,1474,0.06586700000000079,1e-05,0.0004170000000005558,0.00027599999999949887,0.00010700000000163357,0.02751499999999929,9.099999999939712e-05,0.037415000000001086,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.0651609999999998,1e-05,0.002349999999999852,0.02519799999999961,4.000000000026205e-05,3.500000000045134e-05,0.03744099999999939,6.49999999993156e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1310,60,1474,1474,982,0.03760899999999978,1e-05,3.500000000045134e-05,4.999999999810711e-06,0.0010870000000000601,0.0363389999999999,0.00011600000000022703,9.999999999621423e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1474,1474,1474,501,0.003395000000001147,1e-05,1.100000000064938e-05,9.000000000014552e-05,4.2000000000541604e-05,2.899999999961267e-05,8.700000000061436e-05,5.199999999838667e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,597,597,597,597,597,597,0.42594000000000065,1e-05,0.09602300000000064,0.0017530000000007817,0.050638999999998546,0.07772000000000112,0.15970800000000018,0.04002499999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,982,1474,60,60,1474,0.04673399999999894,1e-05,2.800000000036107e-05,5.2999999999414626e-05,5.600000000072214e-05,0.00322199999999917,0.001046999999999798,0.042286999999999964,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.04983900000000041,1e-05,3.5999999999702936e-05,3.500000000045134e-05,5.2999999999414626e-05,7.100000000015427e-05,0.04658100000000154,0.0030069999999984276,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1310,1474,1228,1228,1474,1474,0.03127600000000008,1e-05,0.0030000000000001137,9.300000000145303e-05,6.4000000000064e-05,0.015013999999998973,0.01296499999999945,0.00012900000000115597,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1474,697,1228,1474,0.028377000000000763,1e-05,0.00010400000000032605,0.01498699999999964,9.700000000023579e-05,0.00013799999999974943,0.01297899999999963,6.30000000008124e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.09352599999999889,1e-05,0.014996999999999261,7.300000000043383e-05,0.01299099999999953,0.00011300000000069588,7.100000000015427e-05,0.038255999999998735,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1228,60,60,1474,1474,1474,0.08352900000000041,1e-05,3.899999999923409e-05,0.078519,0.0006710000000005323,0.004236999999999824,1.8000000000739647e-05,3.999999999848569e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.021753999999999607,1e-05,0.017395999999999745,3.700000000073089e-05,0.0034599999999986863,0.0007590000000003982,3.399999999942338e-05,4.7000000000352316e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,880,1228,1474,1474,1474,1474,1474,0.022568000000001476,1e-05,0.01822899999999983,0.0034290000000005705,0.0007859999999997314,4.2000000000541604e-05,4.500000000007276e-05,3.0999999999892225e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,60,1310,1310,1392,1310,1474,0.004327999999999221,1e-05,0.0004299999999997084,0.0030000000000001137,0.0007660000000004885,2.4999999999053557e-05,4.400000000082116e-05,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,1474,1146,1310,1392,60,1474,0.1118509999999997,1e-05,0.02547899999999892,7.399999999968543e-05,0.006581000000000614,0.00041099999999971715,0.0006859999999999644,0.07860300000000109,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1146,1474,1474,1474,953,1474,1474,0.11424099999999981,1e-05,0.027749999999999275,0.0001020000000000465,0.006569999999999965,0.021436000000001343,0.058237999999999346,0.00013500000000021828,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.11431600000000053,1e-05,0.027838000000000918,6.4000000000064e-05,0.006588999999999956,0.05989600000000017,0.01980799999999938,7.399999999968543e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1228,1474,1228,1474,1310,1474,1228,0.000828000000000273,1e-05,7.000000000090267e-05,7.000000000090267e-06,0.00032000000000032003,0.00035299999999871545,5.8000000001001695e-05,1.1999999999900979e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.07346699999999906,1e-05,0.00032599999999938234,0.0003019999999995804,6.20000000015608e-05,5.599999999894578e-05,0.006075000000000941,0.06658599999999915,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1228,1474,1474,60,1228,1474,0.07319599999999937,1e-05,7.100000000015427e-05,0.00024199999999829913,7.200000000118223e-05,0.005991999999999109,0.0667939999999998,1.4000000000180535e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,1111,1111,597,597,597,597,0.35086500000000065,1e-05,0.1521720000000002,0.0006959999999995858,0.0048840000000005546,0.006182000000000798,0.03311499999999867,0.15368699999999968,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1064,60,1474,1474,0.04272399999999976,1e-05,5.699999999997374e-05,0.00014799999999937086,6.699999999959516e-05,0.0012330000000009278,0.04111900000000013,8.399999999930685e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.04315800000000003,1e-05,5.799999999922534e-05,5.500000000147054e-05,0.04236899999999899,8.599999999958641e-05,9.000000000014552e-05,0.0004540000000012867,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,803,1228,1474,1310,1474,0.051032000000001077,1e-05,4.400000000082116e-05,0.03813699999999898,0.004326000000000718,9.099999999939712e-05,0.000512000000000512,0.00789200000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1228,1474,1310,1474,1310,60,0.010868000000000322,1e-05,7.199999999940587e-05,0.00038499999999963563,0.008129000000000275,7.000000000090267e-05,0.00023599999999923682,0.00079200000000057,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.07150299999999987,1e-05,0.00016099999999852344,6.700000000137152e-05,0.00022399999999933584,0.07090099999999921,6.500000000109196e-05,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,1474,1474,1474,1474,1146,1392,0.10492900000000027,1e-05,0.06874800000000114,9.199999999864872e-05,4.900000000063187e-05,9.000000000369823e-06,5.799999999922534e-05,5.200000000016303e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1228,1474,1319,1228,1474,1392,0.11398400000000031,1e-05,6.800000000062312e-05,0.0002089999999999037,0.056502999999999304,0.014480000000000715,9.200000000042508e-05,0.042301000000000144,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.04427500000000073,1e-05,0.035963999999999885,0.006709999999999994,7.399999999968543e-05,6.899999999987472e-05,5.8000000001001695e-05,0.001358999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1310,1310,1474,1474,0.0017329999999997625,1e-05,0.00011399999999994748,8.09999999997757e-05,4.6000000001100716e-05,5.699999999997374e-05,0.0013649999999998386,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1146,1474,1474,1228,1474,1474,0.021731000000000833,1e-05,5.699999999997374e-05,7.000000000090267e-05,0.001346999999999099,7.599999999996498e-05,0.0001010000000007949,0.02005299999999899,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1146,60,60,60,1474,1474,0.07897900000000035,1e-05,5.499999999969418e-05,0.003083000000000169,0.020093000000001027,0.0003459999999986252,0.055331000000000685,5.2999999999414626e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.11317500000000003,1e-05,5.699999999997374e-05,0.000418999999999059,0.019705000000000084,0.05884600000000084,7.300000000043383e-05,0.0058869999999995315,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1146,1392,1474,1474,1228,1474,1228,0.03428699999999907,1e-05,4.699999999857596e-05,0.03403800000000068,5.200000000016303e-05,6.999999999912632e-05,5.8000000001001695e-05,1.0999999998873022e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,367,1474,1161,1474,1474,1474,1474,0.09495899999999935,1e-05,0.05890499999999932,0.005869000000000568,0.028362999999998806,0.00011600000000022703,0.0015350000000005082,0.0001490000000003988,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1392,60,1474,1228,1474,1474,0.0017860000000009535,1e-05,4.7000000000352316e-05,0.001136000000000692,0.0003589999999995541,0.00010799999999910881,0.00011200000000144428,1.4000000000180535e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.00202400000000047,1e-05,7.500000000071338e-05,5.799999999922534e-05,6.899999999987472e-05,0.0015420000000005984,0.00014299999999956015,9.200000000042508e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,597,597,597,597,597,597,0.2316369999999992,1e-05,0.0013889999999996405,0.11650899999999886,0.01995600000000053,0.000396000000000285,0.09095499999999923,0.0022929999999998785,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1064,1474,60,1310,1474,1474,1474,0.11308499999999988,1e-05,7.000000000090267e-06,0.0015570000000000306,0.026970999999999634,0.05027500000000096,3.300000000017178e-05,0.034222999999999004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1310,1474,1146,1228,1392,1392,0.11525299999999916,1e-05,2.800000000036107e-05,0.028467999999998383,0.006156999999999968,0.04426100000000055,0.03400700000000079,0.0023159999999986525,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.11465699999999934,1e-05,0.027911999999998827,0.04382700000000028,0.00647799999999954,0.0006730000000008118,0.03355499999999978,0.0021649999999997505,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,60,1474,1474,1474,1474,1474,0.0028239999999986054,1e-05,0.0009289999999992915,0.0011799999999997368,5.9000000000253294e-05,0.0005590000000008644,1.9999999999242846e-05,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1228,1228,1474,1310,1474,1310,1474,0.0008330000000000837,1e-05,0.00062400000000018,6.799999999884676e-05,9.900000000051534e-05,2.3999999999801958e-05,6.000000000838668e-06,5.999999999062311e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1146,1474,1474,1310,1310,60,0.005790999999998547,1e-05,5.499999999969418e-05,1.1999999999900979e-05,5.400000000044258e-05,7.000000000090267e-06,2.3999999999801958e-05,0.00397999999999854,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.147551,1e-05,0.0005710000000007653,6.49999999993156e-05,5.699999999997374e-05,5.400000000044258e-05,0.0006889999999994956,0.05960500000000124,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.6302840000000014,1e-05,0.2752010000000009,6.100000000053285e-05,5.199999999838667e-05,0.16023000000000032,0.12905800000000056,0.03667000000000087,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,1474,1310,60,1474,1474,1474,0.8213790000000003,1e-05,0.4161380000000001,0.00011699999999947863,0.1675640000000005,0.12171799999999955,5.2999999999414626e-05,0.11569300000000027,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1021,597,1005,597,841,597,1392,0.8035120000000013,1e-05,0.12277399999999972,0.2755290000000006,0.16020400000000024,0.1291550000000008,0.06562599999999996,0.05020899999999884,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.165087999999999,1e-05,0.050024999999999764,7.999999999874774e-05,5.500000000147054e-05,0.00026799999999838064,5.400000000044258e-05,0.05242100000000072,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1310,1474,1474,1064,1474,1228,0.11527899999999924,1e-05,0.0003839999999986077,0.11476299999999995,4.800000000138027e-05,2.999999999886427e-05,3.900000000101045e-05,7.999999999341867e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1161,1474,1474,1474,803,597,0.22248100000000015,1e-05,0.0524369999999994,0.062243999999999744,0.0001829999999998222,4.6000000001100716e-05,0.0025569999999994764,0.09625499999999931,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.11505299999999963,1e-05,5.699999999997374e-05,4.099999999951365e-05,4.000000000026205e-05,3.799999999998249e-05,0.002864000000000644,0.11178999999999917,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,60,60,1474,1310,1474,1146,1474,0.1120580000000011,1e-05,0.10468999999999973,0.006745000000000445,2.899999999961267e-05,0.000256000000000256,6.4000000000064e-05,0.0002620000000010947,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1474,1474,1474,1474,1228,1310,0.000844000000000733,1e-05,6.899999999987472e-05,0.0002589999999997872,7.800000000024454e-05,0.0001029999999992981,1.100000000064938e-05,1.3000000000928935e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,597,597,597,597,597,597,597,1.066920999999999,1e-05,0.006062999999999263,0.0018639999999994217,0.5840270000000007,0.35604299999999967,0.10448400000000113,0.01419499999999907,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.40684899999999935,1e-05,6.099999999875649e-05,0.00026400000000137425,6.099999999875649e-05,5.699999999997374e-05,0.00037100000000123146,0.09782599999999952,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,1064,1474,1474,60,60,1474,0.6704919999999994,1e-05,5.799999999922534e-05,1.2000000001677336e-05,6.299999999903605e-05,0.006560999999999595,0.41007500000000086,0.25365700000000047,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,1514,54,54,54,54,54,0.3790080000000007,1e-05,0.009999999999999787,0.09374299999999991,0.16019999999999968,7.800000000024454e-05,5.699999999997374e-05,0.103688,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,495,597,597,327,1140,1474,1079,0.7798379999999998,1e-05,0.34774299999999947,0.06488399999999928,0.19924300000000095,0.06506300000000032,0.049992999999998844,0.05289800000000078,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1474,60,1474,1474,1146,1474,1474,0.2301789999999997,1e-05,0.0011169999999989244,0.11389000000000138,7.499999999893703e-05,7.000000000090267e-05,0.05276600000000009,0.06220300000000023,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.11517700000000097,1e-05,4.800000000138027e-05,3.300000000017178e-05,3.399999999942338e-05,0.052806999999999604,6.100000000053285e-05,0.06214899999999979,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1310,1474,60,60,1392,1474,1228,0.11580499999999994,1e-05,0.0030439999999991585,0.10019899999999993,0.0012540000000011986,0.010735999999999635,0.00047499999999978115,8.00000000005241e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,7,1392,1474,1474,1148,597,1474,1310,0.11588700000000074,1e-05,0.002962000000000131,2.1000000000270802e-05,5.9000000000253294e-05,0.09879899999999964,0.01390699999999967,0.0001230000000003173,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,7,54,54,54,54,54,54,54,0.1668130000000012,1e-05,0.0029850000000006816,5.799999999922534e-05,0.09891499999999986,0.013745000000000118,8.200000000080365e-05,9.400000000070463e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
