3325347879,167772687,443,59960,2,597,597,0.30682399999999976,1e-05,0.29167999999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.30470099999999967,1e-05,0.30438399999999977,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,1111,597,0.0008360000000000589,1e-05,0.0007269999999999222,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.1279319999999995,1e-05,0.12786899999999957,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.25322699999999987,1e-05,0.08881599999999956,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.5273699999999999,1e-05,0.5272089999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,1111,0.000544000000000544,1e-05,0.0004070000000000462,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.5748120000000005,1e-05,0.5366439999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.7258789999999999,1e-05,0.5747460000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.721095,1e-05,0.7210359999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00015499999999946112,1e-05,0.0001029999999992981,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,60,0.013743999999999978,1e-05,0.012939999999999507,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,1111,597,0.001182999999999268,1e-05,0.0010159999999999059,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,841,597,0.1263760000000005,1e-05,0.11814999999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.21056900000000045,1e-05,0.11277399999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.35272400000000026,1e-05,0.260637,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.1284130000000001,1e-05,0.12835399999999986,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.16135499999999947,1e-05,0.15618199999999938,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.3880409999999994,1e-05,0.3877859999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.06708300000000023,1e-05,0.06480500000000067,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.061982000000000426,1e-05,0.061830000000000496,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.0005060000000005616,1e-05,0.00038400000000038403,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.23794100000000018,1e-05,0.23787499999999984,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.2667539999999997,1e-05,0.20188999999999968,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.515612,1e-05,0.4055149999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,1111,0.11667100000000019,1e-05,0.11275100000000027,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,1111,0.11455500000000018,1e-05,0.11429400000000012,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.4970939999999997,1e-05,0.29581999999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.24399000000000015,1e-05,0.20476500000000009,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.9042129999999995,1e-05,0.6531919999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0025570000000003645,1e-05,0.00010700000000074539,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.4946250000000001,1e-05,0.4944069999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,60,0.010245000000000282,1e-05,0.0028500000000004633,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,205,597,0.15282900000000055,1e-05,0.114147,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.5900619999999996,1e-05,0.5766450000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,1111,597,0.7330670000000001,1e-05,0.7327969999999997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,1.0822260000000004,1e-05,0.7328100000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.3648819999999997,1e-05,0.36316599999999966,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.23916299999999957,1e-05,0.23894699999999958,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.3039649999999998,1e-05,0.23902499999999982,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.0846890000000009,1e-05,0.07585100000000011,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.42051899999999875,1e-05,0.42037499999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.6920210000000004,1e-05,0.42011299999999885,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,597,0.3382050000000003,1e-05,0.33812400000000054,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.31086800000000103,1e-05,0.2989460000000008,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,1514,1514,0.00022799999999989495,1e-05,9.699999999845943e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.643127999999999,1e-05,0.00014799999999937086,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1310,0.004399000000001152,1e-05,9.100000000117348e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,597,1474,0.010219000000001088,1e-05,0.010181000000001106,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.004469000000000278,1e-05,0.004402000000000683,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.02135600000000082,1e-05,0.021303000000001404,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.060890000000000555,1e-05,0.060871999999999815,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.299999999967667e-05,1e-05,5.799999999922534e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,838,0.00023900000000054433,1e-05,0.0002250000000003638,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.04631000000000007,1e-05,0.04625399999999935,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.046305999999999514,1e-05,0.04624699999999926,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0008759999999998769,1e-05,5.400000000044258e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,247,597,0.7617700000000003,1e-05,0.7615630000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,60,0.007811000000000234,1e-05,0.0010999999999992127,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1392,0.007930999999999244,1e-05,0.007754000000000261,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,0.010885000000000034,1e-05,0.01086900000000135,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.010911999999999367,1e-05,0.010862999999998735,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00017000000000066962,1e-05,0.00015600000000048908,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1310,0.03729899999999908,1e-05,0.00010900000000013677,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.04621299999999984,1e-05,0.03723099999999846,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00013099999999965917,1e-05,0.00011399999999994748,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.000140000000000029,1e-05,8.899999999911756e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,0.01886499999999991,1e-05,0.018838000000000577,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.018940000000000623,1e-05,0.018926999999999694,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.01718100000000078,1e-05,0.017133000000001175,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,2.1000000000270802e-05,1e-05,1.2999999999152578e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.02955400000000097,1e-05,0.029516000000000986,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.03927399999999892,1e-05,0.030944999999999112,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,662,1474,0.0392639999999993,1e-05,0.03923299999999941,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.008388000000000062,1e-05,0.008372999999998854,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.02058599999999977,1e-05,0.020526999999999518,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,0.02056400000000025,1e-05,0.020537000000000916,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,0.0011669999999988079,1e-05,0.00019599999999897477,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.059883999999998494,1e-05,0.059762999999998456,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,60,0.004656999999999911,1e-05,0.0011519999999993757,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.099999999951365e-05,1e-05,2.5000000000829914e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.004732999999999876,1e-05,0.004683999999999244,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1392,2.800000000036107e-05,1e-05,1.4999999999432134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.01439500000000038,1e-05,7.599999999996498e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1392,0.014649999999999608,1e-05,0.014348000000000027,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1392,0.0390789999999992,1e-05,0.03891599999999862,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.02447100000000013,1e-05,0.024437000000000708,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,569,0.06448299999999918,1e-05,0.024494999999999933,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.05037699999999923,1e-05,0.050356999999999985,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.010386999999999702,1e-05,0.010336999999999819,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0003050000000008879,1e-05,0.00029199999999995896,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1310,2.19999999995224e-05,1e-05,1.1999999999900979e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.299999999967667e-05,1e-05,5.899999999847694e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,0.00011499999999919908,1e-05,0.00010400000000032605,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,2.0999999998494445e-05,1e-05,1.1999999999900979e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.002573999999999188,1e-05,5.3999999998666226e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.0019320000000000448,1e-05,0.0017530000000007817,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.01161100000000026,1e-05,0.0017040000000001498,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,241,0.01812800000000081,1e-05,0.01442300000000074,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,6.30000000008124e-05,1e-05,5.499999999969418e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,6.899999999987472e-05,1e-05,4.7000000000352316e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1064,1.3000000000928935e-05,1e-05,7.000000000090267e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.03499799999999986,1e-05,0.03494499999999867,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.035047000000000494,1e-05,0.03497400000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.0001020000000000465,1e-05,9.000000000014552e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,60,0.07764900000000097,1e-05,0.0017250000000004206,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.07776099999999886,1e-05,0.07770799999999944,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.07782000000000089,1e-05,0.07777100000000026,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,8.200000000080365e-05,1e-05,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.07787800000000011,1e-05,0.07772000000000112,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1064,60,0.013063000000000713,1e-05,0.0016719999999992297,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1290,0.050350999999999146,1e-05,0.013111000000000317,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.12862200000000001,1e-05,0.050340999999999525,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.900000000063187e-05,1e-05,3.799999999998249e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0031289999999994933,1e-05,0.00020799999999887575,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,841,1474,0.0031289999999994933,1e-05,0.003102999999999412,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,7.300000000043383e-05,1e-05,6.100000000053285e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00010800000000088517,1e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,7.899999999949614e-05,1e-05,5.899999999847694e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0004559999999997899,1e-05,0.00044399999999988893,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0006330000000005498,1e-05,0.0004249999999998977,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,0.00028700000000014825,1e-05,0.00027599999999949887,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010099999999901854,1e-05,8.899999999911756e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.600000000098419e-05,1e-05,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,6.800000000062312e-05,1e-05,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.027492999999999768,1e-05,0.002349999999999852,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.027560999999998614,1e-05,0.02751499999999929,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,0.02751299999999901,1e-05,0.02750399999999864,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,6.600000000034356e-05,1e-05,4.000000000026205e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.000000000026205e-05,1e-05,3.500000000045134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,60,0.037380000000000635,1e-05,0.0010870000000000601,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,0.03746100000000041,1e-05,0.037415000000001086,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.037486999999998716,1e-05,0.03744099999999939,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,1.8999999999991246e-05,1e-05,1.100000000064938e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00012599999999984846,1e-05,0.00011600000000022703,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,8.200000000080365e-05,1e-05,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,982,1474,5.2999999999414626e-05,1e-05,4.7000000000352316e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.7999999999603915e-05,1e-05,4.2000000000541604e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,5.8000000001001695e-05,1e-05,3.500000000045134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,982,6.59999999985672e-05,1e-05,5.2999999999414626e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010099999999901854,1e-05,8.700000000061436e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00010900000000013677,1e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.04009699999999938,1e-05,0.04002499999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,60,0.004109999999998948,1e-05,0.00322199999999917,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.04232799999999948,1e-05,0.042286999999999964,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,501,1474,0.04953099999999999,1e-05,0.04950200000000038,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1310,0.003019000000000105,1e-05,0.0030000000000001137,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0030629999999991497,1e-05,0.0030069999999984276,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.0149689999999989,1e-05,6.4000000000064e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.015031999999999712,1e-05,0.01498699999999964,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.015048999999999424,1e-05,0.014996999999999261,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,697,0.01297699999999935,1e-05,0.00013799999999974943,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,0.0129999999999999,1e-05,0.01296499999999945,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.013085000000000235,1e-05,0.01299099999999953,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,7.200000000118223e-05,1e-05,6.30000000008124e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,9.000000000014552e-05,1e-05,8.300000000005525e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0001029999999992981,1e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.04007400000000061,1e-05,0.027833000000001107,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,1111,0.152393,1e-05,0.1521720000000002,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,60,0.07899399999999979,1e-05,0.078519,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.004255000000000564,1e-05,0.004236999999999824,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,880,1228,0.01823599999999992,1e-05,0.01822899999999983,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.500000000007276e-05,1e-05,3.999999999848569e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,5.400000000044258e-05,1e-05,3.700000000073089e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,1111,597,0.004943000000000808,1e-05,0.0048840000000005546,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,60,0.0033999999999991815,1e-05,0.0004299999999997084,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0007960000000011291,1e-05,0.0007859999999997314,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1310,0.0007719999999995508,1e-05,0.0007660000000004885,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0007780000000003895,1e-05,0.0007590000000003982,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1310,5.200000000016303e-05,1e-05,4.400000000082116e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,5.499999999969418e-05,1e-05,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,6.800000000062312e-05,1e-05,4.7000000000352316e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,0.0022490000000008337,1e-05,5.200000000016303e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
